phage_id,split,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59
JF937104,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873343,0.0,0.0,0.007972479,0.0,0.0,0.21689367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92087317,0.16048495,0.0,0.0,0.0,0.24650012,0.5535503,0.0,0.0,0.32351685,0.0,0.0,0.0,0.3748038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055741,0.20122598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34411988,0.0,0.0
JF937105,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082352646,0.0,0.0,0.033830717,0.20203301,0.0,0.3651634,0.0,0.0,0.0,0.0,0.0,0.0,0.064913385,0.42852652,0.0,0.0,0.0,0.06287828,0.0,0.0,0.0,0.10915318,0.0,0.0,0.53744733,0.34912768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JF937106,train,0.0,0.0,0.0,0.0,0.0,0.0,0.49833328,0.0,0.0,0.6618841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821052,0.0,0.72347194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11809066,0.0,0.0,0.0,0.0,0.0,0.0,0.0050367415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09464529,0.22800389,0.0,0.72583336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JF937107,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013945714,0.0,0.0,0.0,0.0,0.0,0.032456115,0.0,0.0,0.06999308,0.0,0.0,0.0600331,0.0,0.0,0.0,0.0,0.0,0.19371857,0.30493453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306976,0.0,0.0,0.03346172,0.14297724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105967194,0.45686883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31974232,0.0,0.0
JF937108,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112444654,0.0,0.084332794,0.0,0.0,0.111201435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14979851,0.053027317,0.0,0.0,0.0,0.0,0.4521534,0.0,0.0,0.14084144,0.2545032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53774226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18990688,0.0,0.10707551
JF937109,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20541295,0.0,0.0,0.0024213125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58160514,0.23279333,0.0,0.0,0.0,0.111132674,0.2140849,0.0,0.0,0.34903082,0.0,0.0,0.16350302,0.3634045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57333875,0.31293878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2150304,0.0,0.0
JF937110,train,0.0,0.0,0.0,0.0,0.0,0.0,0.19572015,0.0,0.32268798,0.98956275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181961,0.0,0.4658934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31764582,0.0,0.0,0.0,0.47495878,0.0,0.0,0.0,0.0,0.12911099,0.0,0.14725393,0.23022428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49803156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JF957056,train,0.0,0.0,0.0,0.0,0.0,0.0,0.7104614,0.0,0.1539548,0.60373163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40940747,0.0,1.017877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119611956,0.0,0.0,0.0,0.021314979,0.0,0.0,0.0,0.0,0.02590093,0.0,0.37281504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JF957058,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13955127,0.14373156,0.31008345,0.20914574,0.0,0.0,0.0,0.0,0.0,0.0,0.2138635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47350854,0.25058466,0.0,0.0,0.0,0.32585156,0.034171,0.0,0.0,0.0,0.14045274,0.0,0.0,0.25011092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019966906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JF957059,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42136365,0.0,0.0,0.6498207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949759,0.44292948,0.0,0.0,0.0,0.0,0.0,0.22588757,0.0,0.0,0.26933146,0.09356892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24938478,0.0,0.3975972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53941566,0.0,0.26538885
JF957060,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042079225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16293514,0.0,0.31249487,0.0,0.0,0.0,0.0,0.0,0.0,0.074062526,0.21587181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634476,0.0,0.015590467,0.11990996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN006061,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12810034,0.0,0.0,0.21860199,0.0,0.0,0.0,0.0,0.0,0.018694445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272296,0.092576675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27486837,0.023066908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012074336,0.0,0.15867841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293505,0.0,0.1870479
JN006062,train,0.0,0.0,0.0,0.0,0.0,0.0,0.37804583,0.02180247,0.05389728,0.5157058,0.09062341,0.0,0.0,0.0,0.0,0.0,0.0,0.3394076,0.0,1.0132991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009002253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10163825,0.0,0.9046804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN006063,train,0.0,0.0,0.0,0.0,0.0,0.0,0.67542845,0.0,0.098192476,0.6759566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39668712,0.0,0.87794554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732724,0.0,0.0,0.0,0.12384468,0.0,0.0,0.0,0.0,0.0,0.0,0.41340992,0.044877887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN006064,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20541352,0.0,0.0,0.00515012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499616,0.24238762,0.0,0.0,0.0,0.10460393,0.19293587,0.0,0.0,0.34413412,0.0,0.0,0.19506313,0.36072183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493115,0.30780244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19728823,0.0,0.0
JN020140,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09514126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363493,0.07559912,0.0,0.0,0.0,0.0,0.0,0.27875847,0.0,0.0,0.2417834,0.0,0.0,0.00559777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32086372,0.0,0.050378762
JN020141,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848001,0.099896744,0.0,0.6659784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908461,0.3119192,0.0,0.0,0.0,0.0,0.0,0.43741524,0.0,0.0,0.22116052,0.41036198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40315175,0.0,0.21743119,0.0,0.0,0.0,0.0,0.007892005,0.0,0.0,0.45874888,0.0,0.4385548
JN020142,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21241832,0.12215929,0.0,0.58797765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24292195,0.20604488,0.0,0.0,0.0,0.0,0.0,0.52371746,0.0,0.0,0.1849713,0.4119513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48309523,0.0,0.22346193,0.0,0.0,0.0,0.0,0.012061253,0.0,0.0,0.45689163,0.0,0.4604923
JN020143,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28985795,0.0,0.0,0.57900155,0.0,0.0,0.06307031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20478314,0.6039131,0.0,0.0,0.0,0.0,0.0,0.701105,0.0,0.0,0.39790642,0.3073188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82561696,0.0,0.10595039,0.0,0.0,0.0,0.0,0.026378438,0.0,0.0,0.6967773,0.0,0.3112001
JN049605,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07406369,0.0,0.0,0.033379972,0.0,0.0,0.060779493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39156958,0.0,0.0,0.0,0.0,0.0,0.24019615,0.0,0.0,0.23804541,0.0,0.0,0.0,0.08114707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43297815,0.09260121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27869236,0.0,0.0
JN083852,train,0.0,0.0,0.0,0.0,0.0,0.0,0.012432825,0.020591848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109871775,0.0,0.0,0.0,0.0,0.0,0.0,0.03347884,0.0,0.0,0.11872418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095701374,0.25069728,0.27353016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27290785,0.0,0.07482789
JN083853,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16192971,0.0,0.0,0.22075044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039225653,0.5155338,0.12989323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18130115,0.10730034,0.0,0.0,0.09181742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08772789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008096352,0.0,0.0
JN116823,train,0.0,0.0,0.0,0.0,0.0,0.0,0.26009378,0.0061913654,0.04691181,0.660266,0.1202424,0.0,0.0,0.0,0.0,0.0,0.0,0.058381885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24148001,0.14217508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232788,0.0,0.2225951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN116824,train,0.0,0.0,0.0,0.0,0.0,0.0,0.5016155,0.0,0.0,0.20049846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20821165,0.2207455,0.0,0.06696577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019403562
JN116825,train,0.0,0.0,0.0,0.0,0.0,0.0,0.6982913,0.0,0.0,0.0,0.0,0.0,0.0,0.37173796,0.0,0.0,0.068783775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044870913,0.0,0.18078496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36214018,0.0,0.0,1.4506253,0.11351713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36459133,0.6173513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22002612,0.0,0.0
JN185608,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07244328,0.0,0.0,0.0,0.0,0.0,0.2329486,0.0,0.0,0.0,0.0025400072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0372857,0.43497473,0.0,0.0,0.0,0.35440937,0.2920615,0.0,0.0,0.31397468,0.0,0.0,0.0,0.61023116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049715,0.27087578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07203024,0.0,0.0
JN204348,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26883224,0.54771054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657732,0.0,0.8797881,0.0,0.0,0.0,0.0,0.0,0.0,0.31648117,0.738268,0.0,0.0,0.0,0.42540658,0.0,0.0,0.0,0.0,0.11318946,0.0,0.18215695,0.56487215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN243856,train,0.0,0.0,0.0,0.0,0.0,0.0,0.4909176,0.0,0.0,0.47925228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051003497,0.0,0.21456087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05690722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17169766,0.42807603,0.0,0.41261154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019140348
JN391441,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22814827,0.06362797,0.1024498,0.20541582,0.0,0.0,0.0,0.0,0.0,0.0,0.31153443,0.0,0.18051763,0.0,0.0,0.0,0.0,0.0,0.0,0.838375,0.44100112,0.0,0.0,0.0,0.32660806,0.0,0.0,0.0,0.0,0.073483005,0.0,0.0,0.4655487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031303875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN408459,train,0.0,0.0,0.0,0.0,0.0,0.0,0.024380682,0.055396073,0.04680106,0.45616513,0.1439334,0.0,0.0,0.0,0.0,0.0,0.0,0.122663975,0.0,0.025714464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17420515,0.0,0.0,0.0,0.0,0.026758417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982568,0.0,0.26179105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN412590,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19210124,0.3036843,0.23835917,0.2684649,0.0,0.0,0.0,0.0,0.0,0.0,0.44964802,0.0,0.3365008,0.0,0.0,0.0,0.0,0.0,0.0,0.8375298,0.64882135,0.0,0.0,0.0,0.33980674,0.0,0.0,0.0,0.0,0.30487478,0.0,0.0,0.45651564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16577569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN561150,train,0.0,0.0,0.0,0.0,0.0,0.0,0.51097,0.0,0.0,0.41228965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042923633,0.0,0.2588721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015406847,0.0,0.0,0.0,0.0,0.0,0.0,0.013372973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19282821,0.4035017,0.0,0.4054172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028014183
JN572061,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14591175,0.0,0.0,0.028696187,0.0,0.0,0.14627616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57713246,0.0,0.0,0.0,0.0,0.24666259,0.67689246,0.0,0.0,0.17220461,0.0,0.0,0.0,0.19828378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921485,0.42855036,0.06781633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666402,0.0,0.0
JN618996,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104924,0.55130565,0.0,0.0,0.0,0.15033928,0.0,0.0,0.0,0.3728429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869468,0.70869696,0.0,0.0,0.0,0.7334505,0.32298893,0.0,0.0,0.0,0.17483206,0.0,0.09999618,0.60819066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4330507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN638752,train,0.0,0.0,0.0,0.0,0.0,0.0,0.69855845,0.0,0.074200384,0.66697574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38629985,0.0,0.86481965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07664529,0.0,0.0,0.0,0.12626633,0.0,0.0,0.0,0.0,0.0,0.0,0.4570411,0.051427066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65791863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN638753,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362521,0.0,0.3155222,0.0,0.0,0.0,0.0,0.0,0.0,0.29637557,0.44744468,0.0,0.0,0.0,0.38654938,0.0,0.0,0.0,0.0,0.0,0.0,0.240907,0.49916482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07193357,0.0,0.0,0.023577593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN698990,train,0.0,0.0,0.0,0.0,0.0,0.0,0.6770251,0.0,0.134496,0.6156447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134938,0.0,1.0019255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119833685,0.0,0.0,0.0,0.050511718,0.0,0.0,0.0,0.0,0.0,0.0,0.37346414,0.013938725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75617194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN698991,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29064944,0.48617995,0.0,0.0,0.0,0.1632729,0.0,0.0,0.0,0.3521233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6927726,0.708348,0.0,0.0,0.0,0.7014847,0.31885767,0.0,0.0,0.0,0.16510965,0.0,0.12004608,0.60416543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44962844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN699002,train,0.0,0.0,0.0,0.0,0.0,0.0,0.8816099,0.0,0.0,0.1415596,0.05034806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124454506,0.0,0.0,0.0,0.0,0.0,0.0,0.29233167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06928933,0.23398219,1.0551745,0.0,0.11420968,0.0,0.0,0.0,0.0,0.0,0.39651066,0.0,0.57967234
JN699003,train,0.0,0.0,0.0,0.0,0.0,0.0,0.35520282,0.038734477,0.0,0.4336759,0.097799145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063054822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055726532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325199,0.51398224,0.0,0.33091298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067777336
JN699004,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30393684,0.45742434,0.0,0.0,0.0,0.16495317,0.0,0.0,0.0,0.34990102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69936174,0.7221521,0.0,0.0,0.0,0.6781502,0.30912298,0.0,0.0,0.0,0.18720953,0.0,0.114344746,0.59360516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44246474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN699009,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19872645,0.0,0.0,0.0053439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57498676,0.23005585,0.0,0.0,0.0,0.09687545,0.19860472,0.0,0.0,0.351915,0.0,0.0,0.15428422,0.35351124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553696,0.30096984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21396244,0.0,0.0
JN699010,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07325384,0.0,0.0,0.0050326027,0.22137405,0.0,0.14271818,0.0,0.0,0.0,0.0,0.0,0.0,0.5245686,0.49964634,0.0,0.0,0.0,0.20579383,0.0,0.0,0.0,0.108832315,0.0,0.0,0.1740106,0.463173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032152493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN699013,train,0.0,0.0,0.0,0.0,0.0,0.0,0.24053773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023197316,0.034856487,0.0,0.538861,0.0,0.0,0.0,0.0,0.0,0.2202777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04703498,0.0,0.0,0.07021356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020209793,0.0,0.0,0.31732357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028082008
JN699014,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06516725,0.0,0.0,0.0,0.0,0.0,0.063659236,0.0,0.0,0.038235605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15957725,0.39423767,0.0,0.0,0.0,0.0,0.0,0.058009423,0.0,0.0,0.43186814,0.0,0.0,0.0,0.076831475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324442,0.2942332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42830104,0.0,0.0
JN699017,train,0.0,0.0,0.0,0.0,0.0,0.0,0.6770251,0.0,0.134496,0.6156447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134938,0.0,1.0019255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119833685,0.0,0.0,0.0,0.050511718,0.0,0.0,0.0,0.0,0.0,0.0,0.37346414,0.013938725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75617194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN699018,train,0.0,0.0,0.0,0.0,0.0,0.0,0.201386,0.04243969,0.0,0.3493737,0.10353126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093044385,0.14268023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07965854,0.43809727,0.0,0.11690604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045194935
JN699019,train,0.0,0.0,0.0,0.0,0.0,0.0,0.24483183,0.0,0.0,0.33740905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04809045,0.0,0.09042708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09881447,0.0,0.0,0.0,0.0,0.0,0.0,0.00028452277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16751032,0.22194324,0.0,0.21670973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN699625,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051683392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023182869,0.20339692,0.0,0.6605369,0.0,0.0,0.0,0.0,0.0,0.047227427,0.18278079,0.15799104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028793111,0.0,0.0,0.0,0.19015096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054079678,0.0,0.0,0.32541388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JN831654,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25228566,0.0,0.0,0.37383988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39906693,0.0,0.0,0.0,0.0,0.0,0.17293856,0.0,0.0,0.04889956,0.060917154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19655064,0.0,0.06968342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122957125,0.0,0.0
JN859129,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124605864,0.6273214,0.0,0.59298193,0.0,0.0,0.06859563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031442404,0.68349326,0.4904619,0.0,0.0,0.0,0.0,0.4610055,0.0,0.0,0.12612571,0.87148726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46144998,0.0,0.0,0.0,0.0,0.0,0.0,0.048590764,0.0,0.0,0.0,0.0,0.13427022
